,ID,song1,song2,song3,song4,song5
40018,40018,426,44089,31934,34409,14487
40019,40019,7219,14960,51405,42896,21461
40020,40020,28544,11991,10752,22131,16705
40021,40021,19869,46002,1637,4276,56502
40022,40022,36787,53376,2520,468,4823
40023,40023,26672,120,56054,52590,26908
40024,40024,26952,51494,11090,16083,54476
40025,40025,12198,4197,53212,282,39203
40026,40026,41972,6035,15406,10673,64
40027,40027,4614,41160,38715,33767,27342
40028,40028,3419,5241,37929,27062,34820
40029,40029,46531,49226,7416,45769,31184
40030,40030,35803,50716,582,17452,16158
40031,40031,53294,25750,39218,6617,54509
40032,40032,22966,24598,29760,13178,41802
40033,40033,12672,43808,38162,47020,54377
40034,40034,44002,12028,51363,42285,50371
40035,40035,42640,57530,44106,6575,34827
40036,40036,16243,17892,42318,1061,6541
40037,40037,30644,45336,40909,41806,40947
40038,40038,39791,30610,11385,45244,52668
40039,40039,46818,39790,26287,53575,43038
40040,40040,55610,11905,43670,20785,30158
40041,40041,17629,16743,6837,50686,27554
40042,40042,25518,35572,30683,21100,15688
40043,40043,23292,14685,46741,43322,25655
40044,40044,17673,17909,29308,4587,49018
40045,40045,29069,19375,35058,5051,38510
40046,40046,4593,53598,13603,10119,20370
40047,40047,23278,14907,45853,51023,30587
40048,40048,27821,24422,4312,57551,53085
40049,40049,2488,25078,20612,51036,31555
40050,40050,11614,661,2620,7006,1310
40051,40051,27064,56257,1416,46894,45159
40052,40052,52453,42346,11825,29794,7509
40053,40053,31202,18933,49815,45205,36144
40054,40054,4267,50819,48159,19660,26032
40055,40055,55277,49789,12639,15834,8410
40056,40056,9833,22078,31176,40684,20860
40057,40057,44390,25245,15613,2558,1726
40058,40058,4671,24353,15445,31866,47205
40059,40059,7907,38007,52850,51419,31146
40060,40060,48785,10746,48775,1968,34424
40061,40061,20637,4414,41823,13084,24976
40062,40062,33026,41806,39616,24615,13371
40063,40063,31070,3480,17774,44210,6986
40064,40064,1311,9390,4800,33775,35051
40065,40065,8394,27399,13520,27195,16022
40066,40066,35947,38181,38405,35843,17246
40067,40067,4440,14530,54720,409,44835
40068,40068,20809,11288,41721,56263,34082
40069,40069,43022,30081,14003,19711,16521
40070,40070,15811,15812,13056,37840,49414
40071,40071,1258,21610,43616,19955,29382
40072,40072,6011,47278,27781,27596,20263
40073,40073,44217,50208,13109,22780,45326
40074,40074,21515,49518,42370,16146,35716
40075,40075,267,50879,50907,19419,22504
40076,40076,7353,9957,32833,33018,21888
40077,40077,53383,26509,31375,51341,52908
40078,40078,52304,51848,50075,2024,53785
40079,40079,50470,38363,35090,17149,1298
40080,40080,11746,12356,10466,40112,49480
40081,40081,54644,2347,30492,48394,10018
40082,40082,22830,5226,29489,50827,44936
40083,40083,53859,32235,12365,53661,53662
40084,40084,47099,10837,23590,30841,46171
40085,40085,41094,20945,46247,26075,40120
40086,40086,1455,41018,4501,26897,4220
40087,40087,664,37795,10748,57349,52184
40088,40088,31192,33702,50812,39163,47390
40089,40089,17552,37619,52134,14998,16670
40090,40090,23912,31570,12580,24125,44778
40091,40091,41388,33936,725,28479,29555
40092,40092,28451,24752,4672,24599,42336
40093,40093,24011,11651,14460,31357,43604
40094,40094,30118,28884,52573,11602,17247
40095,40095,19466,44861,40096,14879,31894
40096,40096,19466,44861,40095,14879,31894
40097,40097,40248,7092,47940,278,13610
40098,40098,2983,23335,50176,50494,50668
40099,40099,6852,24109,13704,47654,31876
40100,40100,33941,39737,39702,35653,347
40101,40101,46745,12025,7183,57344,40884
40102,40102,27664,37686,19804,53999,36487
40103,40103,56262,42808,7135,11943,7386
40104,40104,21117,11075,7638,40969,12708
40105,40105,24134,17907,12945,12991,25324
40106,40106,55043,23819,55239,12505,22944
40107,40107,2292,11639,1351,32825,20742
40108,40108,55038,20301,15924,11328,3457
40109,40109,44196,30780,31762,20345,41502
40110,40110,28256,32708,29429,23222,1030
40111,40111,19668,50126,39694,18834,37555
40112,40112,11746,40080,12356,10466,49480
40113,40113,26763,17859,34403,1827,8085
40114,40114,7848,33179,3674,35811,44939
40115,40115,54683,27520,42437,4378,9465
40116,40116,45681,27876,55419,55192,35066
40117,40117,9558,3727,33126,40899,23970
40118,40118,10415,31687,19315,47750,23918
40119,40119,14467,16955,24272,49071,15619
40120,40120,20945,46247,26075,12532,41343
40121,40121,47416,20410,5126,4616,22728
40122,40122,3590,18459,24993,15397,43994
40123,40123,23663,22229,15653,35765,34295
40124,40124,14080,22362,12919,9573,25351
40125,40125,39270,57097,23203,41607,8129
40126,40126,23402,45125,55852,25771,16105
40127,40127,15304,40186,54352,27510,37322
40128,40128,25384,30168,50400,31702,19252
40129,40129,47441,22244,7463,5468,40557
40130,40130,38343,2014,11322,55273,16739
40131,40131,19186,39716,9813,25306,28219
40132,40132,41158,4734,31132,23422,57411
40133,40133,38303,34803,37586,49209,23535
40134,40134,42762,8042,30918,17759,54806
40135,40135,35256,28825,28824,54597,52498
40136,40136,18604,49231,31422,39283,57557
40137,40137,51354,52609,55689,13843,18620
40138,40138,7025,35316,37306,55944,7024
40139,40139,35221,2949,19166,35076,27048
40140,40140,4658,19966,31939,4511,32952
40141,40141,46271,23048,21120,9134,36737
40142,40142,32577,54318,10021,16465,14905
40143,40143,12452,21723,36430,54886,41623
40144,40144,35678,9514,23410,34844,9343
40145,40145,7346,439,9171,11713,37502
40146,40146,31373,25778,21216,37918,16290
40147,40147,55263,16228,28817,21741,54460
40148,40148,42659,10883,46313,47131,35549
40149,40149,38359,31454,25983,36399,3090
40150,40150,49779,32663,42457,47964,38415
40151,40151,6729,41110,25414,31371,10495
40152,40152,57322,30070,37752,37753,50526
40153,40153,36950,5802,12171,40181,50435
40154,40154,2056,50717,25931,10862,3052
40155,40155,42659,16397,934,27995,34261
40156,40156,13113,52217,8193,46640,39757
40157,40157,37024,2238,36306,4136,57121
40158,40158,33809,21613,33823,42016,47359
40159,40159,14503,32939,32244,51833,51815
40160,40160,32083,25580,50398,18954,44422
40161,40161,17537,40708,10371,5924,39580
40162,40162,21833,7209,9594,28777,11148
40163,40163,7046,53256,33612,46894,1416
40164,40164,2361,43769,45152,5391,33306
40165,40165,48866,31397,30473,34789,57472
40166,40166,52977,17064,21885,45859,29421
40167,40167,51041,1909,14723,18487,11220
40168,40168,754,52608,4840,11226,28401
40169,40169,45961,20640,45709,38421,52545
40170,40170,2889,22922,56759,26915,34486
40171,40171,46235,28879,52221,4469,20383
40172,40172,45802,48728,18825,43408,888
40173,40173,37876,29425,46330,14522,37175
40174,40174,24422,57551,11519,53085,53015
40175,40175,48060,36919,56810,51460,45031
40176,40176,42429,9227,37822,52030,23387
40177,40177,45096,47183,878,7643,4424
40178,40178,36059,30718,51930,9761,27622
40179,40179,16387,23374,32933,50958,32930
40180,40180,17345,49421,10005,54667,36432
40181,40181,49399,10934,36950,40153,36033
40182,40182,9779,6174,48334,27510,22255
40183,40183,37303,56495,33454,39246,46512
40184,40184,29290,9041,28635,5775,50750
40185,40185,40136,18604,49231,39283,57557
40186,40186,17366,15304,54352,27510,34808
40187,40187,1115,51761,17870,31243,29798
40188,40188,781,47709,14313,48358,38435
40189,40189,51230,23132,46838,37198,22001
40190,40190,21125,28249,53308,12913,5292
40191,40191,45043,29360,56226,29393,37634
40192,40192,56911,48689,33671,33866,28792
40193,40193,1180,30170,51059,52931,28580
40194,40194,40440,12763,43649,52314,414
40195,40195,19434,7227,3384,4209,54024
40196,40196,23663,22229,54610,15653,52994
40197,40197,19605,26321,20617,11407,41833
40198,40198,35170,32524,26127,17981,10298
40199,40199,636,32971,37179,51224,48600
40200,40200,5804,51044,2324,41765,35365
40201,40201,42329,56771,34636,23431,171
40202,40202,4313,45168,53484,11948,39378
40203,40203,45753,32362,55218,12698,15593
40204,40204,8062,47144,48834,57188,51669
40205,40205,24437,39209,37477,1731,2682
40206,40206,32074,16632,10788,7482,29229
40207,40207,57190,36684,31245,32486,11094
40208,40208,54901,56373,29099,38884,52488
40209,40209,23935,6008,19772,46748,32776
40210,40210,40713,52385,10521,10336,45519
40211,40211,54696,10649,18459,17302,35309
40212,40212,10551,52519,27385,7031,35344
40213,40213,56081,21450,18960,46585,40529
40214,40214,925,39667,50759,50487,17420
40215,40215,2461,15227,55211,48855,34960
40216,40216,13592,53234,11107,37644,31507
40217,40217,36392,24616,21731,29369,53922
40218,40218,2129,37983,10486,24008,47824
40219,40219,11805,9226,19046,8783,24502
40220,40220,14440,38871,31965,25051,14751
40221,40221,21788,6528,25076,48050,38846
40222,40222,18848,56619,51495,19154,12146
40223,40223,26802,23291,50823,42841,3662
40224,40224,10215,9419,24403,21867,56387
40225,40225,40499,53207,21866,4256,14997
40226,40226,9579,36025,39512,40958,1368
40227,40227,22136,34238,18197,55667,34337
40228,40228,28269,1900,1713,52344,52311
40229,40229,4817,43827,27391,51310,32735
40230,40230,39297,11639,40673,20475,10906
40231,40231,14777,12128,5114,34827,25451
40232,40232,41119,13445,19784,4152,42536
40233,40233,51078,23075,49427,45225,11275
40234,40234,27330,55112,30027,15533,6548
40235,40235,24216,48439,15344,15564,57185
40236,40236,32193,43638,44651,23594,6508
40237,40237,19293,30068,12678,16252,44619
40238,40238,53795,43191,55027,28250,40877
40239,40239,43920,22565,43603,37827,987
40240,40240,51378,21245,47478,51855,42738
40241,40241,52069,48084,18557,21593,37034
40242,40242,12343,16292,41008,10580,33325
40243,40243,26465,44326,37515,36596,42510
40244,40244,17087,14904,49533,17215,24493
40245,40245,3594,49667,4161,10780,52
40246,40246,41454,44019,40656,14998,51645
40247,40247,2341,51616,51509,10611,46695
40248,40248,22212,48064,11856,19370,47940
40249,40249,13413,53019,45491,25425,24608
40250,40250,11614,661,2620,7006,1310
40251,40251,52244,51441,28609,44434,15457
40252,40252,26276,11034,27086,50398,39651
40253,40253,18470,32578,31411,984,1416
40254,40254,28585,17255,26056,278,25047
40255,40255,40537,38944,4572,52004,36458
40256,40256,11410,15167,6295,32249,12344
40257,40257,54025,57182,55292,34617,42243
40258,40258,11374,31945,57321,43700,13922
40259,40259,57517,18569,47253,21839,11327
40260,40260,17600,51507,11249,4217,21426
40261,40261,23663,22229,15653,2744,35765
40262,40262,20783,27669,48908,14128,46720
40263,40263,18475,23869,35328,42736,18236
40264,40264,52094,16821,25363,51886,26835
40265,40265,2452,29291,10718,46164,19596
40266,40266,39679,43615,26225,10931,30664
40267,40267,25183,3767,5491,53592,28280
40268,40268,41628,51098,31674,1726,2077
40269,40269,11744,28871,1307,54143,48081
40270,40270,9482,24709,2719,41406,2572
40271,40271,14093,2418,42,56395,28026
40272,40272,50207,16517,6396,25283,56643
40273,40273,34359,7561,38289,38490,29398
40274,40274,19386,27634,54752,42311,55
40275,40275,14789,17940,26507,4210,40547
40276,40276,39066,26134,44704,44611,36587
40277,40277,4374,27067,17425,56202,15499
40278,40278,10360,48225,37641,2577,35635
40279,40279,20300,4902,19748,49209,28374
40280,40280,22867,5560,5436,7278,2473
40281,40281,34934,17377,30191,33179,10878
40282,40282,17765,52740,23976,11323,55018
40283,40283,23383,55452,7624,54163,44474
40284,40284,48642,990,40262,29226,362
40285,40285,44064,54476,6274,28678,33668
40286,40286,19271,43484,22244,51752,33503
40287,40287,56904,43710,28704,51346,24531
40288,40288,10790,4748,34704,38179,34930
40289,40289,27569,7557,52274,54280,54054
40290,40290,2238,36306,28931,40157,57121
40291,40291,1894,54053,43727,41683,38304
40292,40292,41772,11677,38707,42994,31137
40293,40293,54568,14727,37068,37622,50732
40294,40294,15273,32250,5929,19960,51979
40295,40295,36216,19621,16227,52348,48929
40296,40296,41867,26307,20339,50709,45239
40297,40297,50024,19158,12515,57213,34996
40298,40298,33890,33071,30383,33339,2412
40299,40299,17897,35997,37058,20722,28737
40300,40300,36081,53990,5038,20122,21708
40301,40301,55669,29928,30622,40745,19031
40302,40302,50075,51848,52304,2024,53785
40303,40303,34798,43360,14992,10729,38155
40304,40304,34877,30992,57285,18758,6436
40305,40305,44370,47941,39686,13894,50159
40306,40306,41832,8019,11701,8872,36474
40307,40307,18792,9021,12975,5566,53378
40308,40308,6001,41228,23458,13020,45906
40309,40309,4742,56336,50752,51221,22805
40310,40310,16240,26939,53514,345,9778
40311,40311,9060,9222,43348,33267,17142
40312,40312,44284,10838,50715,26075,23915
40313,40313,48736,41722,30191,2412,25557
40314,40314,7072,42104,29624,47744,12562
40315,40315,34575,620,40561,50463,12435
40316,40316,45860,31840,49465,5813,30196
40317,40317,46617,52982,37066,26686,43245
40318,40318,1830,10201,13600,1344,49580
40319,40319,53159,45608,6665,37172,26117
40320,40320,27573,13763,11442,9666,46214
40321,40321,54036,86,39554,5807,19300
40322,40322,23025,19908,37751,2157,53646
40323,40323,14218,25325,338,52393,56364
40324,40324,12819,40325,43416,56230,45903
40325,40325,12819,40324,43416,56230,45903
40326,40326,18125,20183,17728,21917,35283
40327,40327,26049,37149,47644,2854,47507
40328,40328,29245,510,47147,31102,36487
40329,40329,40357,32770,13543,43541,34855
40330,40330,1485,11338,51668,37987,14856
40331,40331,40659,28066,20151,42994,57337
40332,40332,1836,38161,16866,24835,38408
40333,40333,864,24216,39138,5183,13030
40334,40334,8808,18399,6549,8819,43181
40335,40335,20191,30695,19698,6594,56186
40336,40336,49908,39342,18506,56252,22185
40337,40337,39,10308,31804,34206,21351
40338,40338,13803,7187,48524,48682,40577
40339,40339,55463,18136,19691,31076,9463
40340,40340,51337,18708,40372,40769,44303
40341,40341,40659,20151,56665,17667,57337
40342,40342,25583,34235,47844,2543,46873
40343,40343,20060,13674,8057,6201,33727
40344,40344,30765,38405,26657,14969,23255
40345,40345,8575,50372,51290,5222,18124
40346,40346,11638,16675,17377,55435,23061
40347,40347,24216,10904,8548,44419,15564
40348,40348,33890,30383,15175,33339,2412
40349,40349,52474,41451,8078,28168,26283
40350,40350,11507,1907,4421,20762,18450
40351,40351,50290,38730,48835,6125,14605
40352,40352,12850,25631,7168,5656,47728
40353,40353,25878,7887,10624,12167,29490
40354,40354,34990,5628,26116,20746,27618
40355,40355,34346,33038,30926,27343,42308
40356,40356,48736,10321,57268,51509,23949
40357,40357,12431,17253,34263,27040,30534
40358,40358,28702,5527,37452,4969,30903
40359,40359,36961,53871,32056,10620,32638
40360,40360,25618,40370,9455,56673,47692
40361,40361,9499,3714,34337,35311,14441
40362,40362,36263,23754,13255,30021,46720
40363,40363,38061,1952,26651,44905,12223
40364,40364,28342,18551,26519,17558,9538
40365,40365,30845,21818,26093,14863,39774
40366,40366,50195,10499,49721,31207,7202
40367,40367,781,18107,47709,48358,38435
40368,40368,7492,13433,50391,35456,7482
40369,40369,12725,41759,26096,15407,24185
40370,40370,23423,48482,50315,40360,1667
40371,40371,32102,23034,9446,41890,46908
40372,40372,40340,51337,34490,30728,37393
40373,40373,17065,56453,20076,8226,18890
40374,40374,14243,48834,17266,30340,3065
40375,40375,24473,3520,31073,10619,24465
40376,40376,22380,17245,28999,39769,35432
40377,40377,36863,37634,20355,11018,39006
40378,40378,5746,32279,2030,22089,213
40379,40379,9759,24314,28729,3041,51958
40380,40380,41169,39810,6696,21454,56089
40381,40381,47989,25667,4071,19776,24390
40382,40382,43161,34344,18224,9362,25748
40383,40383,10897,41889,54532,48981,41954
40384,40384,22022,22023,21660,57387,41753
40385,40385,56020,16774,38988,50148,13913
40386,40386,11805,43948,1691,48615,31381
40387,40387,4722,29300,18032,33161,22836
40388,40388,54665,40866,12235,37607,24943
40389,40389,52204,48585,46811,30100,46720
40390,40390,51007,51386,2487,53572,4553
40391,40391,22731,4869,37188,9281,54038
40392,40392,52430,50321,9845,33386,21119
40393,40393,4012,3876,78,40847,26958
40394,40394,16187,38383,7506,7342,32131
40395,40395,30562,2138,39322,38639,9212
40396,40396,44035,52756,55523,27614,22381
40397,40397,14596,33119,39059,20990,26296
40398,40398,55107,18595,44218,31190,32146
40399,40399,43542,38950,3446,34475,26101
40400,40400,714,3404,41468,22664,6589
40401,40401,23993,25635,3060,17548,32644
40402,40402,35733,29065,51416,19952,52615
40403,40403,31484,12425,23316,33937,21065
40404,40404,16256,57508,22183,17429,22327
40405,40405,45238,54795,12897,3766,34467
40406,40406,3189,49988,9565,21332,25877
40407,40407,14545,8955,14982,32688,25176
40408,40408,38332,28243,380,13814,45022
40409,40409,46636,10509,28893,38867,15387
40410,40410,7227,23788,20264,48082,31686
40411,40411,8583,55904,9742,51796,50513
40412,40412,44334,33125,41813,48542,24800
40413,40413,30630,9689,16284,17567,23024
40414,40414,47530,22599,17467,5669,4574
40415,40415,39940,31429,54610,22412,53853
40416,40416,4542,24380,49420,36431,6930
40417,40417,9244,44963,43251,11769,41814
40418,40418,20704,49656,932,52954,45051
40419,40419,43754,33975,1496,39303,2377
40420,40420,7046,53256,22762,1416,46894
40421,40421,14529,11167,12759,35397,33819
40422,40422,19099,1738,19758,5152,33664
40423,40423,56438,3499,53974,27376,22356
40424,40424,32514,47795,31159,4000,38446
40425,40425,47984,44063,41030,37460,31119
40426,40426,44560,45592,26026,34721,33839
40427,40427,7025,35316,8825,55944,7024
40428,40428,52625,55708,57649,25748,7151
40429,40429,4082,41429,8549,28625,15264
40430,40430,30967,17886,24028,36629,21474
40431,40431,13732,40962,30612,40297,30496
40432,40432,18259,30889,46675,45358,36055
40433,40433,49669,17823,49749,43108,46590
40434,40434,3402,52215,798,25826,28381
40435,40435,28940,12134,49072,43515,37158
40436,40436,30920,42577,55744,15010,14635
40437,40437,36807,12930,29363,47358,11748
40438,40438,51610,32909,16318,27324,30704
40439,40439,15691,56360,24014,20618,4426
40440,40440,12763,16771,43649,33851,414
40441,40441,16356,21238,52571,19362,54766
40442,40442,50882,36731,50698,6171,44489
40443,40443,13149,21760,28331,26833,9120
40444,40444,16966,37348,41704,9075,43401
40445,40445,3628,19761,21271,39889,14166
40446,40446,24216,851,27175,41612,36466
40447,40447,53695,40617,12432,19690,4541
40448,40448,54665,40866,12235,37607,24943
40449,40449,40713,26360,13381,33975,27657
40450,40450,18191,9431,50877,41042,20841
40451,40451,19483,2022,53865,496,31932
40452,40452,27981,51306,3767,1560,53732
40453,40453,23978,4495,9072,3222,26776
40454,40454,53251,45686,15087,12239,33502
40455,40455,34741,1518,45697,11737,39417
40456,40456,8023,51458,12939,32529,55319
40457,40457,9995,40862,21380,5341,35305
40458,40458,38792,16558,37577,5151,35334
40459,40459,34532,45286,46993,53871,52045
40460,40460,13731,43390,45667,48667,4228
40461,40461,40638,51489,16270,34927,6467
40462,40462,19386,9148,28314,31135,31540
40463,40463,4352,31390,50156,15150,40541
40464,40464,8677,28281,17806,55662,37594
40465,40465,57077,25353,36653,37477,48844
40466,40466,32421,46236,57402,14308,27339
40467,40467,53928,38936,56492,20649,38649
40468,40468,24186,44550,41813,22001,5993
40469,40469,33175,32228,13883,42505,12037
40470,40470,19560,3144,51287,49424,10261
40471,40471,29631,50337,23198,52273,23245
40472,40472,30799,49024,53444,788,47399
40473,40473,12368,49241,36988,46306,57476
40474,40474,15376,47117,32295,11204,50590
40475,40475,41378,46855,22813,3246,32280
40476,40476,4742,56336,50752,51221,22805
40477,40477,39238,9236,46635,44056,34878
40478,40478,32873,37438,6062,22133,33412
40479,40479,18809,26645,29024,50123,2058
40480,40480,13803,7187,48524,48682,40577
40481,40481,29452,29456,13910,42342,24956
40482,40482,55955,46286,5535,15934,15984
40483,40483,8394,27399,13520,27195,16022
40484,40484,48585,35909,7732,16152,28686
40485,40485,11088,1906,31589,56044,55
40486,40486,57422,42152,57578,1433,21386
40487,40487,22008,49745,27127,16509,3962
40488,40488,8495,56699,10676,29248,12110
40489,40489,1824,1009,29932,6286,48788
40490,40490,6890,22229,56156,46729,49391
40491,40491,47546,24717,7128,4391,20949
40492,40492,17131,37153,41950,17046,10793
40493,40493,45178,24021,770,15177,18284
40494,40494,22359,39284,2319,57285,25851
40495,40495,42502,54704,39444,30187,20309
40496,40496,50239,15404,8461,44190,4362
40497,40497,50651,46541,16140,49592,48602
40498,40498,12920,15009,56622,34076,26998
40499,40499,45043,29360,13616,17388,29886
40500,40500,1763,32758,5974,38250,23571
40501,40501,28114,56944,17920,46826,49942
40502,40502,23465,20336,46910,52970,6635
40503,40503,31173,12794,5663,30509,57494
40504,40504,46735,12892,980,54190,26349
40505,40505,3227,24488,7514,41753,6772
40506,40506,48545,19246,35931,16991,39338
40507,40507,233,39230,23294,47468,15975
40508,40508,43718,45791,6697,41291,7767
40509,40509,47434,15507,40717,23085,11073
40510,40510,36608,12889,2431,44940,412
40511,40511,48113,16144,43075,35827,15283
40512,40512,1906,46351,12898,15253,54345
40513,40513,34239,24536,45006,30537,9660
40514,40514,33217,7839,57640,39935,38469
40515,40515,7751,8379,11536,35954,10431
40516,40516,21688,41522,15440,30802,48554
40517,40517,38165,47183,34531,878,7643
40518,40518,29206,24450,17012,44413,35673
40519,40519,20644,26301,17859,49041,54830
40520,40520,40576,26035,36618,52611,4557
40521,40521,50652,317,42696,55861,12380
40522,40522,22982,15018,6224,33475,20103
40523,40523,7046,53256,13717,1416,46894
40524,40524,15342,20019,39207,54323,36425
40525,40525,11755,25005,11735,53011,39632
40526,40526,16748,16509,37276,3813,25197
40527,40527,19033,26701,37685,56871,18515
40528,40528,22476,53219,3578,55378,37927
40529,40529,55079,43364,39303,28247,5876
40530,40530,22689,43289,28988,13342,15632
40531,40531,2789,16715,17046,43169,33892
40532,40532,25040,52522,5950,55731,17725
40533,40533,49553,17433,38612,45265,33506
40534,40534,20124,176,16948,15384,20296
40535,40535,54138,16501,677,31929,47086
40536,40536,54996,21117,32152,48620,30075
40537,40537,15811,22751,38944,40255,30874
40538,40538,31373,25778,21216,37061,37918
40539,40539,9545,32615,42700,10214,54457
40540,40540,4495,37888,3222,36127,37119
40541,40541,31390,50156,15150,16182,40463
40542,40542,56043,23741,26923,44210,26336
40543,40543,10180,32209,20954,12062,2146
40544,40544,55469,35040,45664,8555,28570
40545,40545,29672,29246,5068,11543,36950
40546,40546,7689,54836,48594,48707,16324
40547,40547,11307,44885,20344,37271,53325
40548,40548,13193,8200,41007,1890,22704
40549,40549,48128,52831,18344,45134,28807
40550,40550,28539,27534,1868,4062,33502
40551,40551,13878,9794,34778,6556,27779
40552,40552,28766,47496,37642,16773,42527
40553,40553,52977,17064,21885,45859,29421
40554,40554,57074,41296,39576,17101,5597
40555,40555,55107,43262,33172,49646,8769
40556,40556,11634,46122,1105,13796,30231
40557,40557,38533,47856,220,26371,7408
40558,40558,11461,51904,37731,10349,4646
40559,40559,24797,21357,49611,14128,9993
40560,40560,9239,51306,1560,23955,53732
40561,40561,1909,34575,620,50463,12435
40562,40562,1014,52534,20587,36093,12127
40563,40563,39975,41506,51461,13401,3881
40564,40564,53618,9729,27316,44953,249
40565,40565,5166,25222,38564,18179,16012
40566,40566,13502,24809,39314,28822,31921
40567,40567,44779,16220,25167,41733,3341
40568,40568,2492,5323,26479,50597,16155
40569,40569,2139,6920,18202,41169,26403
40570,40570,4151,4230,35138,14034,25326
40571,40571,9528,48826,38956,48731,23159
40572,40572,18747,44524,42642,33128,39046
40573,40573,39516,16715,33518,55496,47010
40574,40574,51637,42090,52274,4873,40555
40575,40575,30769,14734,54656,28752,52533
40576,40576,36780,43205,44461,20789,15703
40577,40577,13803,49054,7187,48524,48682
40578,40578,19445,15546,47759,34927,15656
40579,40579,11961,37536,32648,21335,40239
40580,40580,13324,18998,5016,14017,5253
40581,40581,44641,8989,17598,43688,17771
40582,40582,24181,38696,6768,46327,4518
40583,40583,50515,41510,23414,10667,6827
40584,40584,940,38036,24764,6619,46249
40585,40585,5617,23132,17605,24536,56024
40586,40586,13525,52,4161,50726,31672
40587,40587,57334,47097,21100,38234,15688
40588,40588,44641,8989,17598,43688,40581
40589,40589,35238,27405,43465,26149,8891
40590,40590,13181,338,43224,26607,31972
40591,40591,31632,10334,46503,17312,31631
40592,40592,22584,11524,25295,23655,43406
40593,40593,29588,3181,9670,22593,34379
40594,40594,23663,22229,5479,26452,15653
40595,40595,24971,46400,2823,17572,18159
40596,40596,46393,46058,44973,3826,7957
40597,40597,26792,11160,44191,44512,14813
40598,40598,34192,51356,50540,26726,6951
40599,40599,482,29450,43817,38718,48046
40600,40600,34857,13892,24785,2514,4988
40601,40601,6738,27006,19770,5490,14628
40602,40602,38363,53798,16405,24433,27072
40603,40603,42265,19290,48884,20440,3438
40604,40604,9305,10357,42365,4451,47127
40605,40605,29478,50450,26021,25306,27163
40606,40606,25003,36288,35902,46787,35804
40607,40607,29627,38738,32672,44343,19640
40608,40608,55346,49973,31915,21951,12882
40609,40609,39061,48045,10695,43251,32805
40610,40610,23935,23737,40697,19066,15394
40611,40611,13181,957,54473,5197,12251
40612,40612,17198,49024,34017,11378,52128
40613,40613,49250,46182,39511,24889,27066
40614,40614,11127,55942,45212,36412,25362
40615,40615,22422,30188,37144,25234,56479
40616,40616,13383,8886,27707,57349,51016
40617,40617,39687,45917,11335,2431,13369
40618,40618,48567,14811,2744,25558,35765
40619,40619,54133,51741,47618,15933,23046
40620,40620,44063,41946,41030,37460,31119
40621,40621,4739,6740,18520,11619,15127
40622,40622,52024,10243,42683,42339,37625
40623,40623,11757,14854,43407,42350,33134
40624,40624,24842,33095,53278,51139,21170
40625,40625,54069,22057,7270,34856,16911
40626,40626,46546,22229,33715,51145,15653
40627,40627,56162,25628,39711,55882,42560
40628,40628,11353,15312,48193,45758,47690
40629,40629,25448,13633,26403,35626,55018
40630,40630,46022,41531,54146,41967,39805
40631,40631,3568,23466,45305,28422,4606
40632,40632,6957,13184,36706,5348,16146
40633,40633,9161,45996,15929,17847,49663
40634,40634,22746,13729,15862,31668,6999
40635,40635,35758,19840,8004,45122,38906
40636,40636,36233,27591,51294,343,33803
40637,40637,45449,53303,46710,41739,3440
40638,40638,3144,30197,49424,10261,28044
40639,40639,5484,8620,42338,44092,5224
40640,40640,40198,32524,26127,17981,10298
40641,40641,26858,26913,13777,48069,25833
40642,40642,24705,14059,21358,34401,21981
40643,40643,33820,3127,25999,37315,26628
40644,40644,17701,17695,36154,24982,57597
40645,40645,12309,11363,16649,31647,10219
40646,40646,33200,42192,21299,5918,48340
40647,40647,31213,54846,23688,17674,33682
40648,40648,22922,56759,21291,14998,26915
40649,40649,12468,46352,32512,33235,14528
40650,40650,622,40198,26127,17981,10298
40651,40651,40537,1590,32747,23263,45495
40652,40652,17168,26319,22294,336,33617
40653,40653,44011,25583,16405,34564,42829
40654,40654,25239,52840,43611,17621,12675
40655,40655,41996,16087,30196,808,39882
40656,40656,44019,34599,25517,21659,51645
40657,40657,23009,39829,46443,37818,52431
40658,40658,9867,544,48198,45506,48179
40659,40659,21425,11157,17586,45358,4170
40660,40660,27067,17425,56202,106,36024
40661,40661,41898,39265,43819,5790,33172
40662,40662,44641,8989,43224,1775,53750
40663,40663,5801,4540,23505,56367,55175
40664,40664,31274,21436,25712,11089,53942
40665,40665,42646,5259,29599,10488,57160
40666,40666,23849,9101,38323,38822,46606
40667,40667,9245,32799,49758,34839,8199
40668,40668,21275,49337,30931,31339,2822
40669,40669,37631,12467,18428,32119,49695
40670,40670,6240,26588,21617,5173,46881
40671,40671,41065,55836,30374,48530,46891
40672,40672,24187,56297,15970,41703,13913
40673,40673,42500,51040,38246,56489,42379
40674,40674,15654,8180,5547,53004,6863
40675,40675,46118,7256,19542,42950,26253
40676,40676,11652,52274,4616,5126,31798
40677,40677,2341,17637,3108,32145,14608
40678,40678,15654,5547,53004,6863,8180
40679,40679,39911,11016,2938,46897,50999
40680,40680,37476,23422,31469,22976,36838
40681,40681,209,22803,33466,26328,19194
40682,40682,17702,8095,29365,10046,9932
40683,40683,29354,34114,1224,34115,51054
40684,40684,41883,9833,40056,7273,20860
40685,40685,50697,52520,49316,33594,56063
40686,40686,39681,30521,1942,4875,17529
